activity_id,name,category,sector,source,unit_type
general_retail-type_building_materials_garden_equipment_and_supplies_retail_margins,Building materials / garden equipment and supplies - retail margins,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_cannabis_products_licensed_retail_margins,Cannabis products (licensed) - retail margins,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_cannabis_products_unlicensed_retail_margins,Cannabis products (unlicensed) - retail margins,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_clothing_and_clothing_accessories_retail_margins,Clothing and clothing accessories - retail margins,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_department_stores,Department stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_electronic_shopping_and_mail_order_houses,Electronic shopping and mail-order houses,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_electronics_and_appliances_retail_margins,Electronics and appliances - retail margins,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_electronics_stores,Electronics stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_equipment_for_pets_and_domestic_livestock,Equipment for pets and domestic livestock,General Retail,Consumer Goods and Services,Market Economics Limited,Money
general_retail-type_floor_covering_stores,Floor covering stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_florists,Florists,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_food_and_beverages_retail_margins,Food and beverages - retail margins,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_fuel_dealers,Fuel dealers,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_furniture_and_home_furnishings_retail_margins,Furniture and home furnishings - retail margins,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_furniture_stores,Furniture stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_gasoline_stations_with_convenience_stores,Gasoline stations with convenience stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_general_merchandise_stores,General merchandise stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_gift_novelty_and_souvenir_stores,Gift/novelty and souvenir stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_health_and_personal_care_products_retail_margins,Health and personal care products - retail margins,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_hobby_toy_and_game_stores,Hobby/toy and game stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_household_appliance_stores,Household appliance stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_household_fuels_retail_margins,Household fuels - retail margins,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_manufactured_mobile_home_dealers,Manufactured (mobile) home dealers,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_miscellaneous_products_except_cannabis_retail_margins,Miscellaneous products (except cannabis) - retail margins,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_motor_vehicles_and_parts_retail_margins,Motor vehicles and parts - retail margins,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_musical_instrument_and_supplies_stores,Musical instrument and supplies stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_news_dealers_and_newsstands,News dealers and newsstands,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_nonstore_retailers,Nonstore retailers,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_office_supplies_and_stationery_stores,Office supplies and stationery stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_other_direct_selling_establishments,Other direct selling establishments,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_other_gasoline_stations,Other gasoline stations,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_other_sales_trade_ins_and_refunds_nec,Other sales/trade-ins and refunds nec,General Retail,Consumer Goods and Services,Market Economics Limited,Money
general_retail-type_other_supplies_for_pets_and_domestic_livestock,Other supplies for pets and domestic livestock,General Retail,Consumer Goods and Services,Market Economics Limited,Money
general_retail-type_other_used_consumer_goods,Other used consumer goods,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_pet_and_pet_supplies_stores,Pet and pet supplies stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_retail_margin,Retail margin,General Retail,Consumer Goods and Services,Market Economics Limited,Money
general_retail-type_retail_trade_commissions,Retail trade commissions,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_retail_trade_except_of_motor_vehicles_motorcycles_repair_of_personal_household_goods_services,Retail trade (except of motor vehicles and motorcycles) and repair of personal and household goods (services),General Retail,Consumer Goods and Services,EXIOBASE,Money
general_retail-type_retail_trade_services_except_of_motor_vehicles_and_motorcycles,Retail trade services/except of motor vehicles and motorcycles,General Retail,Consumer Goods and Services,BEIS,Money
general_retail-type_sewing_needlework_and_piece_goods_stores,Sewing/needlework and piece goods stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_sporting_and_leisure_products_retail_margins,Sporting and leisure products - retail margins,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_sporting_goods_stores,Sporting goods stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_tobacco_stores,Tobacco stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_used_merchandise_stores,Used merchandise stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_vending_machine_operators,Vending machine operators,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_warehouse_clubs_and_supercenters,Warehouse clubs and supercenters,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_window_treatment_stores,Window treatment stores,General Retail,Consumer Goods and Services,EPA,Money
health_care-type_all_other_health_and_personal_care_stores,All other health and personal care stores,Health Care,Consumer Goods and Services,EPA,Money
health_care-type_cosmetics_beauty_supplies_and_perfume_stores,Cosmetics/beauty supplies and perfume stores,Health Care,Consumer Goods and Services,EPA,Money
health_care-type_dental_services,Dental services,Health Care,Consumer Goods and Services,Market Economics Limited,Money
health_care-type_food_health_supplement_stores,Food (health) supplement stores,Health Care,Consumer Goods and Services,EPA,Money
health_care-type_health_personal_care_stores,Health and personal care stores,Health Care,Consumer Goods and Services,EPA,Money
health_care-type_hospital_services,Hospital services,Health Care,Consumer Goods and Services,Market Economics Limited,Money
health_care-type_medical_dental_and_other_health_services,Medical/dental and other health services,Health Care,Consumer Goods and Services,Market Economics Limited,Money
health_care-type_medical_laboratory_and_radiology_services,Medical laboratory and radiology services,Health Care,Consumer Goods and Services,Market Economics Limited,Money
health_care-type_medical_services,Medical services,Health Care,Consumer Goods and Services,Market Economics Limited,Money
health_care-type_optical_goods_stores,Optical goods stores,Health Care,Consumer Goods and Services,EPA,Money
health_care-type_other_medical_products,Other medical products,Health Care,Consumer Goods and Services,Market Economics Limited,Money
health_care-type_pharmaceutical_products,Pharmaceutical products,Health Care,Consumer Goods and Services,Market Economics Limited,Money
health_care-type_pharmacies_and_drug_stores,Pharmacies and drug stores,Health Care,Consumer Goods and Services,EPA,Money
health_care-type_physician_services,Physician services,Health Care,Consumer Goods and Services,OpenIO-Canada,Money
health_care-type_therapeutic_appliances_and_equipment_including_repairs,Therapeutic appliances and equipment (including repairs),Health Care,Consumer Goods and Services,Market Economics Limited,Money
paper_products-type_all_other_converted_paper_products,All other converted paper products,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_books,Books,Paper Products,Consumer Goods and Services,OpenIO-Canada,Money
paper_products-type_books_and_other_printed_material,Books and other printed material,Paper Products,Consumer Goods and Services,Market Economics Limited,Money
paper_products-type_business_brochure,Business brochure,Paper Products,Consumer Goods and Services,CAEP,Number
paper_products-type_cardboard,Cardboard,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_cardboard_containers,Cardboard containers,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_copy_paper,Copy paper,Paper Products,Consumer Goods and Services,CAEP,Weight
paper_products-type_corrugated_and_solid_fiber_box,Corrugated and solid fiber box manufacturing,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_corrugated_paper,Corrugated paper,Paper Products,Consumer Goods and Services,CAEP,Weight
paper_products-type_courier_envelope,Courier envelope,Paper Products,Consumer Goods and Services,CAEP,Weight
paper_products-type_express_package_box,Express package box,Paper Products,Consumer Goods and Services,CAEP,Weight
paper_products-type_folding_paperboard_box,Folding paperboard box manufacturing,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_household_paper,Household paper,Paper Products,Consumer Goods and Services,CAEP,Weight
paper_products-type_kraft_paper,Kraft paper,Paper Products,Consumer Goods and Services,OEKOBAUDAT,Area
paper_products-type_miscellaneous_printed_matter,Miscellaneous printed matter,Paper Products,Consumer Goods and Services,Market Economics Limited,Money
paper_products-type_newspaper,Newspapers,Paper Products,Consumer Goods and Services,CAEP,Weight
paper_products-type_newspapers,Newspapers,Paper Products,Consumer Goods and Services,OpenIO-Canada,Money
paper_products-type_newspapers_and_journals,Newspapers and journals,Paper Products,Consumer Goods and Services,Market Economics Limited,Money
paper_products-type_newsprint,Newsprint,Paper Products,Consumer Goods and Services,OpenIO-Canada,Money
paper_products-type_newsprint_mills,Newsprint mills,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_other_converted_paper_products,Other converted paper products,Paper Products,Consumer Goods and Services,OpenIO-Canada,Money
paper_products-type_other_paperboard_container,Other paperboard container manufacturing,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_other_published_products,Other published products,Paper Products,Consumer Goods and Services,OpenIO-Canada,Money
paper_products-type_paper,Paper,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_paper_and_paper_products,Paper and paper products,Paper Products,Consumer Goods and Services,BEIS,Money
paper_products-type_paper_bags_coated_paper,Paper bags and coated paper,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_paper_except_newsprint,Paper (except newsprint),Paper Products,Consumer Goods and Services,OpenIO-Canada,Money
paper_products-type_paper_except_newsprint_mills,Paper (except newsprint) mills,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_paper_paper_products,Paper and paper products,Paper Products,Consumer Goods and Services,EXIOBASE,Money
paper_products-type_paperboard_mills,Paperboard mills,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_periodicals,Periodicals,Paper Products,Consumer Goods and Services,OpenIO-Canada,Money
paper_products-type_printed_matter_recorded_media,Printed matter and recorded media,Paper Products,Consumer Goods and Services,EXIOBASE,Money
paper_products-type_printed_products,Printed products,Paper Products,Consumer Goods and Services,OpenIO-Canada,Money
paper_products-type_printing_and_recording_services,Printing and recording services,Paper Products,Consumer Goods and Services,BEIS,Money
paper_products-type_pulp,Pulp,Paper Products,Consumer Goods and Services,EXIOBASE,Money
paper_products-type_pulp_mills,Pulp mills,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_pulp_paper_and_paperboard,Pulp / paper and paperboard,Paper Products,Consumer Goods and Services,Market Economics Limited,Money
paper_products-type_sanitary_paper_tissues_napkins_diapers,Sanitary paper (tissues/napkins/diapers/etc.),Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_sanitary_paper_tissues_napkins_diapers,Sanitary paper product manufacturing,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_stationery,Stationery products,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_stationery_product,Stationery products,Paper Products,Consumer Goods and Services,EPA,Money
paper_products-type_waybill,Waybill,Paper Products,Consumer Goods and Services,CAEP,Weight
paper_products-type_wood_pulp,Wood pulp,Paper Products,Consumer Goods and Services,"OpenIO-Canada,EPA","Money,Money"
textiles-type_70_percent_blue_wool_serge,70% blue wool serge,Textiles,Consumer Goods and Services,CAEP,Weight
textiles-type_80_percent_grey_wool_serge,80% grey wool serge,Textiles,Consumer Goods and Services,CAEP,Weight
textiles-type_90_percent_black_wool_serge,90% black wool serge,Textiles,Consumer Goods and Services,CAEP,Weight
textiles-type_artificial_and_synthetic_fibers_and_filaments,Artificial and synthetic fibers and filaments,Textiles,Consumer Goods and Services,OpenIO-Canada,Money
textiles-type_artificial_and_synthetic_fibres_and_filaments,Artificial and synthetic fibres and filaments,Textiles,Consumer Goods and Services,OpenIO-Canada,Money
textiles-type_carpet_floor_covering,Carpet floor covering,Textiles,Consumer Goods and Services,OEKOBAUDAT,Area
textiles-type_carpet_floor_covering_made_from_sustainable_materials,Carpet floor covering (made from sustainable materials),Textiles,Consumer Goods and Services,OEKOBAUDAT,Area
textiles-type_carpets,Carpets,Textiles,Consumer Goods and Services,Market Economics Limited,Money
textiles-type_carpets_and_other_floor_coverings,Carpets and other floor coverings,Textiles,Consumer Goods and Services,Market Economics Limited,Money
textiles-type_carpets_rugs_and_mats,Carpets / rugs and mats,Textiles,Consumer Goods and Services,OpenIO-Canada,Money
textiles-type_clothing_and_knitted_fabrics,Clothing and knitted fabrics,Textiles,Consumer Goods and Services,Market Economics Limited,Money
textiles-type_fabric_weaving_and_finishing_services,Fabric weaving and finishing services,Textiles,Consumer Goods and Services,OpenIO-Canada,Money
textiles-type_fabrics,Fabrics,Textiles,Consumer Goods and Services,OpenIO-Canada,Money
textiles-type_fiber_yarn_and_thread,Fiber / yarn and thread,Textiles,Consumer Goods and Services,OpenIO-Canada,Money
textiles-type_fibre_yarn_and_thread,Fibre / yarn and thread,Textiles,Consumer Goods and Services,OpenIO-Canada,Money
textiles-type_flax_fiber,Flax fiber,Textiles,Consumer Goods and Services,CAEP,Weight
textiles-type_high_count_pure_wool_fabric,High count pure wool fabric,Textiles,Consumer Goods and Services,CAEP,Weight
textiles-type_household_textiles,Household textiles,Textiles,Consumer Goods and Services,Market Economics Limited,Money
textiles-type_knitting_and_sewing_supplies,Knitting and sewing supplies,Textiles,Consumer Goods and Services,Market Economics Limited,Money
textiles-type_leather_and_dressed_furs,Leather and dressed furs,Textiles,Consumer Goods and Services,OpenIO-Canada,Money
textiles-type_natural_and_man_made_textile_fibers,Natural and man-made textile fibers,Textiles,Consumer Goods and Services,Market Economics Limited,Money
textiles-type_other_textile_furnishings,Other textile furnishings,Textiles,Consumer Goods and Services,OpenIO-Canada,Money
textiles-type_other_textiles,Other textiles,Textiles,Consumer Goods and Services,Market Economics Limited,Money
textiles-type_polyester_textiles,Polyester textiles,Textiles,Consumer Goods and Services,CAEP,Weight
textiles-type_silk_fabric,Silk fabric,Textiles,Consumer Goods and Services,CAEP,Weight
textiles-type_staple_fiber_yarn,Staple fiber yarn,Textiles,Consumer Goods and Services,CAEP,Weight
textiles-type_textile_products,Textile products,Textiles,Consumer Goods and Services,OpenIO-Canada,Money
textiles-type_textiles,Textiles,Textiles,Consumer Goods and Services,"EXIOBASE,CAEP,BEIS","Money,Weight,Money"
textiles-type_tufted_carpet_tiles_with_backing_made_from_bio_based_elements,Tufted carpet tiles with backing (made from bio-based elements),Textiles,Consumer Goods and Services,OEKOBAUDAT,Area
textiles-type_tufted_carpet_tiles_with_backing_made_from_bio_based_elements_and_100percent_recycled_materials,Tufted carpet tiles with backing (made from bio-based elements & 100% recycled materials),Textiles,Consumer Goods and Services,OEKOBAUDAT,Area
textiles-type_tufted_carpet_tiles_with_backing_made_from_bio_based_elements_and_100percent_recycled_materials_with_water_based_color,Tufted carpet tiles with backing (made from bio-based elements & 100% recycled materials with water-based color),Textiles,Consumer Goods and Services,OEKOBAUDAT,Area
textiles-type_tufted_carpet_tiles_with_backing_made_from_bio_based_elements_and_75percent_recycled_materials,Tufted carpet tiles with backing (made from bio-based elements & 75% recycled materials),Textiles,Consumer Goods and Services,OEKOBAUDAT,Area
textiles-type_wool,Wool,Textiles,Consumer Goods and Services,Market Economics Limited,Money
textiles-type_wool_cloth_strips,Wool cloth strips,Textiles,Consumer Goods and Services,CAEP,Weight
textiles-type_woven_fabrics,Woven fabrics,Textiles,Consumer Goods and Services,Market Economics Limited,Money
textiles-type_yarn_and_thread,Yarn and thread,Textiles,Consumer Goods and Services,Market Economics Limited,Money
