activity_id,name,category,sector,source,unit_type
fuel-type_motor_gasoline-fuel_use_mobile_ships_and_boats,Motor gasoline - ships and boats,Fuel,Energy,GHG Protocol,Volume
fuel-type_motor_gasoline-fuel_use_na,Conventional gasoline,Fuel,Energy,"GLEC,GLEC","Volume,Weight"
fuel-type_motor_gasoline-fuel_use_na,Gasoline,Fuel,Energy,"GLEC,GLEC","Volume,Weight"
fuel-type_motor_gasoline-fuel_use_na,Motor gasoline,Fuel,Energy,"EXIOBASE,OpenIO-Canada,CBAM,CBAM,SEFR","Money,Money,Energy,Weight,Weight"
fuel-type_motor_gasoline-fuel_use_na,Petrol - 100% mineral petrol,Fuel,Energy,"BEIS,BEIS","Volume,Weight"
fuel-type_motor_gasoline-fuel_use_na,Petrol - 100% mineral petrol (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_motor_gasoline-fuel_use_na,Vehicle gasoline,Fuel,Energy,CAEP,Weight
fuel-type_motor_gasoline-fuel_use_stationary,Gasoline,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_motor_gasoline-fuel_use_stationary,Motor gasoline,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_motor_gasoline_bio_average-fuel_use_mobile,Gasoline - with biofuel share - used in vehicle,Fuel,Energy,GEMIS,Volume
fuel-type_motor_gasoline_bio_average-fuel_use_na,Petrol - average biofuel blend,Fuel,Energy,"BEIS,BEIS","Volume,Weight"
fuel-type_motor_gasoline_bio_average-fuel_use_na,Petrol - average biofuel blend (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_motor_gasoline_bio_average_net-fuel_use_na,Petrol - average biofuel blend  (net CV),Fuel,Energy,BEIS,Energy
fuel-type_motor_gasoline_bio_average_net-fuel_use_na,Petrol - average biofuel blend (net CV),Fuel,Energy,BEIS,Energy
fuel-type_motor_gasoline_net-fuel_use_na,Petrol - 100% mineral petrol (net CV),Fuel,Energy,BEIS,Energy
fuel-type_motor_gasoline_premium-fuel_use_mobile,Premium petrol - transport,Fuel,Energy,MfE,Volume
fuel-type_naphtha-fuel_use_na,Naphtha,Fuel,Energy,"EXIOBASE,CAEP,BEIS,BEIS,CBAM,CBAM,CO2 Emissiefactoren,SEFR","Money,Weight,Volume,Weight,Weight,Energy,Weight,Weight"
fuel-type_naphtha-fuel_use_na,Naphtha (gross CV),Fuel,Energy,"BEIS,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_naphtha-fuel_use_stationary,Naphtha,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_naphtha-fuel_use_stationary,Naphtha - <401 deg F,Fuel,Energy,"EPA,EPA,GHG Protocol","Volume,Energy,Energy"
fuel-type_naphtha_net-fuel_use_na,Naphtha (net CV),Fuel,Energy,"BEIS,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_naphtha_special-fuel_use_stationary,Special naphtha,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_natural_gas-fuel_use_commercial,Natural gas - commercial,Fuel,Energy,MfE,Energy
fuel-type_natural_gas-fuel_use_electric_utilities,Natural gas (electric utilities subsector),Fuel,Energy,Government of Canada,Volume
fuel-type_natural_gas-fuel_use_electricity_generation,Natural gas (electric utilities subsector),Fuel,Energy,Government of Canada,Volume
fuel-type_natural_gas-fuel_use_heat_supply,Natural gas (gross CV),Fuel,Energy,UBA,Energy
fuel-type_natural_gas-fuel_use_industrial,Natural gas (industrial subsector),Fuel,Energy,Government of Canada,Volume
fuel-type_natural_gas-fuel_use_industrial,Natural gas - industrial,Fuel,Energy,MfE,Energy
fuel-type_natural_gas-fuel_use_manufacturing,Natural gas (manufacturing industries subsector),Fuel,Energy,Government of Canada,Volume
fuel-type_natural_gas-fuel_use_na,Natural gas,Fuel,Energy,"DISER,DISER,OpenIO-Canada,CAEP,UBA,ADEME,ADEME,BEIS,CBAM,CBAM,CO2 Emissiefactoren,CO2 Emissiefactoren,Market Economics Limited,SEFR,EPA","Energy,Volume,Money,Volume,Energy,Energy,Volume,Volume,Weight,Energy,Volume,Weight,Money,Weight,Money"
fuel-type_natural_gas-fuel_use_na,Natural gas (gross CV),Fuel,Energy,"Netherlands Enterprise Agency,SEFR","Energy,Energy"
fuel-type_natural_gas-fuel_use_na,Natural gas - 100% mineral blend,Fuel,Energy,"BEIS,BEIS","Weight,Volume"
fuel-type_natural_gas-fuel_use_na,Natural gas - 100% mineral blend (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_natural_gas-fuel_use_na,Natural gas - upper heating value (gross CV),Fuel,Energy,GEMIS,Energy
fuel-type_natural_gas-fuel_use_na,Natural gas used: T&D losses,Fuel,Energy,MfE,Energy
fuel-type_natural_gas-fuel_use_residential_construction_commercial_institutional_agriculture,Natural gas (residential / construction / commercial / institutional / agriculture subsector),Fuel,Energy,Government of Canada,Volume
fuel-type_natural_gas-fuel_use_stationary,Natural gas,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_natural_gas_bio_average-fuel_use_na,Natural gas - grid biogas blend,Fuel,Energy,"BEIS,BEIS","Weight,Volume"
fuel-type_natural_gas_bio_average-fuel_use_na,Natural gas - grid biogas blend (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_natural_gas_bio_average_net-fuel_use_na,Natural gas - grid biogas blend (net CV),Fuel,Energy,BEIS,Energy
fuel-type_natural_gas_distribution-fuel_use_na,Natural gas distribution,Fuel,Energy,EPA,Money
fuel-type_natural_gas_extraction-fuel_use_na,Natural gas extraction,Fuel,Energy,EPA,Money
fuel-type_natural_gas_liquids-fuel_use_na,Natural gas liquids,Fuel,Energy,"CAEP,CBAM,CBAM,SEFR","Weight,Energy,Weight,Weight"
fuel-type_natural_gas_liquids-fuel_use_na,Natural gas liquids (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_natural_gas_liquids_and_related_products-fuel_use_na,Natural gas liquids and related products,Fuel,Energy,OpenIO-Canada,Money
fuel-type_natural_gas_liquids_net-fuel_use_na,Natural gas liquids (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_natural_gas_lower_heating_value-fuel_use_na,Natural gas (based on lower heating value),Fuel,Energy,GEMIS,Volume
fuel-type_natural_gas_net-fuel_use_heat_supply,Natural gas (net CV),Fuel,Energy,UBA,Energy
fuel-type_natural_gas_net-fuel_use_na,Natural gas (net CV),Fuel,Energy,"ADEME,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_natural_gas_net-fuel_use_na,Natural gas - 100% mineral blend (net CV),Fuel,Energy,BEIS,Energy
fuel-type_natural_gas_net-fuel_use_na,Natural gas - lower heating value (net CV),Fuel,Energy,GEMIS,Energy
fuel-type_natural_gas_reforming_hydrogen-fuel_use_na,Natural gas reforming hydrogen,Fuel,Energy,CAEP,Weight
fuel-type_natural_gas_reforming_hydrogen_with_carbon_capture_use_storage-fuel_use_na,Natural gas reforming hydrogen with carbon capture/use and storage,Fuel,Energy,CAEP,Weight
fuel-type_natural_gasoline-fuel_use_stationary,Natural gasoline,Fuel,Energy,"EPA,EPA,GHG Protocol","Volume,Energy,Energy"
fuel-type_nonspecified_petroleum_products-fuel_use_na,Nonspecified petroleum products,Fuel,Energy,EXIOBASE,Money
fuel-type_nuclear_fuel-fuel_use_electricity_generation,Nuclear fuel,Fuel,Energy,UNECE,Energy
fuel-type_nuclear_fuel-fuel_use_na,Nuclear fuel,Fuel,Energy,EXIOBASE,Money
fuel-type_oil_and_gas-fuel_use_na,Oil and gas,Fuel,Energy,Climate TRACE,Weight
fuel-type_oil_shale-fuel_use_na,Oil shale (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_oil_shale_and_tar_sands-fuel_use_na,Oil shale and tar sands,Fuel,Energy,SEFR,Weight
fuel-type_oil_shale_net-fuel_use_na,Oil shale (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_oil_shale_tar_sands-fuel_use_na,Oil shale and tar sands,Fuel,Energy,"CBAM,CBAM","Energy,Weight"
fuel-type_orimulsion-fuel_use_na,Orimulsion,Fuel,Energy,"CAEP,CBAM,CBAM,CO2 Emissiefactoren,SEFR","Weight,Weight,Energy,Weight,Weight"
fuel-type_orimulsion-fuel_use_na,Orimulsion (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_orimulsion_net-fuel_use_na,Orimulsion (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_other_biogas_bio_100-fuel_use_na,Other biogas,Fuel,Energy,"CBAM,SEFR","Weight,Weight"
fuel-type_other_biogas_bio_100_net-fuel_use_na,Other biogas (net CV),Fuel,Energy,CBAM,Energy
fuel-type_other_biomass_bio_100-fuel_use_na,Other biomass gases,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_other_biomass_gases_bio_100-fuel_use_stationary,Other biomass gases,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_other_bituminous_coal-fuel_use_na,Other bituminous coal,Fuel,Energy,SEFR,Weight
fuel-type_other_gas-fuel_use_na,Other gas,Fuel,Energy,CAEP,Volume
fuel-type_other_kerosene-fuel_use_na,Other kerosene,Fuel,Energy,SEFR,Weight
fuel-type_other_liquid_biofuels-fuel_use_na,Other liquid biofuels,Fuel,Energy,EXIOBASE,Money
fuel-type_other_liquid_biofuels_bio_100-fuel_use_mobile,Other liquid biofuels - for transport,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_other_liquid_biofuels_bio_100-fuel_use_na,Other liquid biofuels,Fuel,Energy,"CBAM,SEFR","Weight,Weight"
fuel-type_other_liquid_biofuels_bio_100-fuel_use_na,Other liquid biofuels (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_other_liquid_biofuels_bio_100_net-fuel_use_na,Other liquid biofuels (net CV),Fuel,Energy,"CBAM,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_other_natural_gas_liquids-fuel_use_stationary,Other natural gas liquids,Fuel,Energy,"DISER,DISER","Weight,Energy"
fuel-type_other_oil-fuel_use_na,Other oil (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_other_oil_gt_401degf-fuel_use_stationary,Other oil - >401 deg F,Fuel,Energy,"EPA,EPA,GHG Protocol","Volume,Energy,Energy"
fuel-type_other_oil_net-fuel_use_na,Other oil (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_other_oils-fuel_use_na,Other oils,Fuel,Energy,CO2 Emissiefactoren,Weight
fuel-type_other_petroleum_coal_products-fuel_use_na,Other petroleum and coal products,Fuel,Energy,EPA,Money
fuel-type_other_petroleum_gas-fuel_use_na,Other petroleum gas,Fuel,Energy,"BEIS,BEIS","Weight,Volume"
fuel-type_other_petroleum_gas-fuel_use_na,Other petroleum gas (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_other_petroleum_gas_net-fuel_use_na,Other petroleum gas (net CV),Fuel,Energy,BEIS,Energy
fuel-type_other_petroleum_products-fuel_use_na,Other petroleum products,Fuel,Energy,"CBAM,CBAM,Market Economics Limited,SEFR","Energy,Weight,Money,Weight"
fuel-type_other_petroleum_products-fuel_use_na,Other petroleum products (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_other_petroleum_products_net-fuel_use_na,Other petroleum products (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_other_primary_solid_biomass_bio_100-fuel_use_na,Other primary solid biomass,Fuel,Energy,"CBAM,SEFR","Weight,Weight"
fuel-type_other_primary_solid_biomass_bio_100_net-fuel_use_na,Other primary solid biomass (net CV),Fuel,Energy,CBAM,Energy
fuel-type_other_vehicle_fuels_and_lubricants-fuel_use_na,Other vehicle fuels and lubricants,Fuel,Energy,Market Economics Limited,Money
fuel-type_oxy_gas-fuel_use_na,Oxy gas (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_oxy_gas_net-fuel_use_na,Oxy gas (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_oxygen_steel_furnace_gas-fuel_use_na,Oxygen steel furnace gas,Fuel,Energy,"EXIOBASE,CBAM,CBAM,SEFR","Money,Weight,Energy,Weight"
fuel-type_paraffin_wax-fuel_use_na,Paraffin wax,Fuel,Energy,CAEP,Weight
fuel-type_paraffin_wax-fuel_use_na,Paraffin waxes,Fuel,Energy,"CBAM,CBAM","Weight,Energy"
fuel-type_paraffin_wax-fuel_use_na,Paraffin waxes (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_paraffin_wax_net-fuel_use_na,Paraffin waxes (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_paraffin_waxes-fuel_use_na,Paraffin waxes,Fuel,Energy,"EXIOBASE,SEFR","Money,Weight"
fuel-type_patent_fuel-fuel_use_na,Patent fuel,Fuel,Energy,"CBAM,CBAM,SEFR","Energy,Weight,Weight"
fuel-type_patent_fuel-fuel_use_na,Patent fuel (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_patent_fuel_net-fuel_use_na,Patent fuel (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_peat_bio_100-fuel_use_na,Peat,Fuel,Energy,"CAEP,CBAM,CO2 Emissiefactoren,SEFR,GHG Protocol","Weight,Weight,Weight,Weight,Energy"
fuel-type_peat_bio_100-fuel_use_na,Peat (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_peat_bio_100-fuel_use_stationary,Peat,Fuel,Energy,"EPA,EPA","Weight,Energy"
fuel-type_peat_bio_100_net-fuel_use_na,Peat (net CV),Fuel,Energy,"CBAM,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_pentanes_plus-fuel_use_stationary,Pentanes plus,Fuel,Energy,"EPA,EPA,GHG Protocol","Volume,Energy,Energy"
fuel-type_petrochemical_feedstocks-fuel_use_stationary,Petrochemical feedstocks,Fuel,Energy,"EPA,EPA,GHG Protocol","Volume,Energy,Energy"
fuel-type_petrol-fuel_use_na,Petrol,Fuel,Energy,Market Economics Limited,Money
fuel-type_petrol_development_bio_average-fuel_use_na,Development Petrol,Fuel,Energy,"BEIS,BEIS,BEIS","Energy,Weight,Volume"
fuel-type_petrol_renewable_bio_average-fuel_use_na,Renewable petrol,Fuel,Energy,"BEIS,BEIS","Weight,Volume"
fuel-type_petrol_renewable_bio_average_net-fuel_use_na,Renewable petrol (net CV),Fuel,Energy,BEIS,Energy
fuel-type_petroleum-fuel_use_na,Petroleum,Fuel,Energy,CO2 Emissiefactoren,Weight
fuel-type_petroleum_based_greases-fuel_use_stationary,Petroleum based greases,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_petroleum_based_oils_other_than_petroleum_based_oil_used_as_fuel-fuel_use_stationary,Petroleum based oils - other than petroleum based oil used as fuel,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_petroleum_based_products_other-fuel_use_stationary,Petroleum based products - other,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_petroleum_coke-fuel_use_na,Petroleum coke,Fuel,Energy,"EXIOBASE,CAEP,BEIS,CBAM,CBAM,CO2 Emissiefactoren,SEFR","Money,Weight,Weight,Weight,Energy,Weight,Weight"
fuel-type_petroleum_coke-fuel_use_na,Petroleum coke (gross CV),Fuel,Energy,"BEIS,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_petroleum_coke-fuel_use_stationary,Petroleum coke,Fuel,Energy,"DISER,DISER,GHG Protocol","Weight,Energy,Energy"
fuel-type_petroleum_coke-fuel_use_stationary,Petroleum coke  - solid,Fuel,Energy,"EPA,EPA","Weight,Energy"
fuel-type_petroleum_coke_net-fuel_use_na,Petroleum coke (net CV),Fuel,Energy,"BEIS,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_petroleum_coke_solid-fuel_use_stationary,Petroleum coke - solid,Fuel,Energy,GHG Protocol,Energy
fuel-type_petroleum_lubricating_oil_and_grease_manufacturing-fuel_use_na,Petroleum lubricating oil and grease manufacturing,Fuel,Energy,EPA,Money
fuel-type_petroleum_petroleum_products-fuel_use_na,Petroleum and petroleum products,Fuel,Energy,EPA,Money
fuel-type_petroleum_refineries-fuel_use_na,Petroleum refineries,Fuel,Energy,EPA,Money
fuel-type_phosphorus_furnace_gas-fuel_use_na,Phosphorus furnace gas (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_phosphorus_furnace_gas_net-fuel_use_na,Phosphorus furnace gas (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_plastics-fuel_use_stationary,Plastics,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Weight,Energy"
fuel-type_producer_gas-fuel_use_na,Producer gas - byproduct,Fuel,Energy,CAEP,Weight
fuel-type_propane-fuel_use_na,Propane,Fuel,Energy,"BEIS,BEIS,CO2 Emissiefactoren","Volume,Weight,Volume"
fuel-type_propane-fuel_use_na,Propane (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_propane-fuel_use_stationary,Propane,Fuel,Energy,"EPA,EPA,GHG Protocol","Volume,Energy,Energy"
fuel-type_propane_gas-fuel_use_stationary,Propane gas,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_propane_net-fuel_use_na,Propane (net CV),Fuel,Energy,BEIS,Energy
fuel-type_propylene-fuel_use_stationary,Propylene,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_recycled_carbon_net-fuel_use_na,Recycled carbon fuel (net CV),Fuel,Energy,ADEME,Energy
fuel-type_recycled_gas-fuel_use_na,Recycled gas,Fuel,Energy,CAEP,Weight
fuel-type_refinery_coke-fuel_use_stationary,Refinery coke,Fuel,Energy,"DISER,DISER","Weight,Energy"
fuel-type_refinery_feedstocks-fuel_use_na,Refinery feedstocks,Fuel,Energy,"EXIOBASE,SEFR","Money,Weight"
fuel-type_refinery_gas-fuel_use_na,Refinery gas,Fuel,Energy,"EXIOBASE,CAEP,CBAM,CBAM,CO2 Emissiefactoren,SEFR","Money,Weight,Energy,Weight,Weight,Weight"
fuel-type_refinery_gas-fuel_use_na,Refinery gas (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_refinery_gas-fuel_use_stationary,Refinery gas,Fuel,Energy,"DISER,DISER","Weight,Energy"
fuel-type_refinery_gas_net-fuel_use_na,Refinery gas (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_refinery_misc-fuel_use_na,Refinery feedstocks,Fuel,Energy,"CBAM,CBAM,CO2 Emissiefactoren","Weight,Energy,Weight"
fuel-type_refinery_misc-fuel_use_na,Refinery feedstocks (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_refinery_misc-fuel_use_na,Refinery miscellaneous,Fuel,Energy,BEIS,Weight
fuel-type_refinery_misc-fuel_use_na,Refinery miscellaneous (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_refinery_misc_net-fuel_use_na,Refinery feedstocks (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_refinery_misc_net-fuel_use_na,Refinery miscellaneous (net CV),Fuel,Energy,BEIS,Energy
fuel-type_rendered_animal_fat_bio_100-fuel_use_na,Rendered animal fat,Fuel,Energy,"ADEME,ADEME","Volume,Weight"
fuel-type_rendered_animal_fat_bio_100-fuel_use_stationary,Rendered animal fat,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_rendered_animal_fat_bio_100_net-fuel_use_na,Rendered animal fat (net CV),Fuel,Energy,ADEME,Energy
fuel-type_renewables-fuel_use_electricity_generation,Renewables,Fuel,Energy,Climatiq,Energy
fuel-type_residual_fuel_oil-fuel_use_mobile,Residual Fuel Oil,Fuel,Energy,EPA,Volume
fuel-type_residual_fuel_oil-fuel_use_mobile_ships_and_boats,Residual fuel oil - ships and boats,Fuel,Energy,EPA,Volume
fuel-type_residual_fuel_oil-fuel_use_na,Processed fuel oils - residual oil,Fuel,Energy,"BEIS,BEIS","Volume,Weight"
fuel-type_residual_fuel_oil-fuel_use_na,Processed fuel oils - residual oil (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_residual_fuel_oil-fuel_use_na,Residual fuel oil,Fuel,Energy,"CBAM,CBAM,SEFR","Energy,Weight,Weight"
fuel-type_residual_fuel_oil-fuel_use_na,Residual fuel oil (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_residual_fuel_oil_net-fuel_use_na,Processed fuel oils - residual oil (net CV),Fuel,Energy,BEIS,Energy
fuel-type_residual_fuel_oil_net-fuel_use_na,Residual fuel oil (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_residual_fuel_oil_no.5-fuel_use_stationary,Residual fuel oil no. 5,Fuel,Energy,"EPA,EPA,GHG Protocol","Volume,Energy,Energy"
fuel-type_residual_fuel_oil_no.6-fuel_use_stationary,Residual fuel oil no. 6,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_shale_gas-fuel_use_na,Shale gas,Fuel,Energy,CAEP,Volume
fuel-type_shale_oil-fuel_use_na,Shale oil,Fuel,Energy,"CAEP,CBAM,CBAM,CO2 Emissiefactoren,SEFR","Weight,Weight,Energy,Weight,Weight"
fuel-type_shale_oil-fuel_use_na,Shale oil (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_shale_oil_net-fuel_use_na,Shale oil (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_sludge_biogas_bio_100-fuel_use_na,Green gas (sewage sludge),Fuel,Energy,CO2 Emissiefactoren,Volume
fuel-type_sludge_biogas_bio_100-fuel_use_na,Sludge biogas - methane only,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_sludge_biogas_bio_100-fuel_use_na,Sludge gas,Fuel,Energy,CBAM,Weight
fuel-type_sludge_biogas_bio_100_net-fuel_use_na,Sludge gas,Fuel,Energy,SEFR,Weight
fuel-type_sludge_biogas_bio_100_net-fuel_use_na,Sludge gas (net CV),Fuel,Energy,CBAM,Energy
fuel-type_softwood_north_american_bio_100-fuel_use_stationary,North American softwood,Fuel,Energy,"EPA,GHG Protocol","Energy,Energy"
fuel-type_solid_biomass_bio_100-fuel_use_na,Solid biomass (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_solid_biomass_bio_100_net-fuel_use_na,Solid biomass (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_solid_byproducts-fuel_use_stationary,Solid byproducts,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Weight,Energy"
fuel-type_solid_fossil_fuels_other-fuel_use_na,Solid fossil fuels - other,Fuel,Energy,"DISER,DISER","Energy,Weight"
fuel-type_solid_fuel_products-fuel_use_na,Solid fuel products,Fuel,Energy,OpenIO-Canada,Money
fuel-type_solid_fuels-fuel_use_na,Solid fuels,Fuel,Energy,Market Economics Limited,Money
fuel-type_solvents_mineral_turpentine_white_spirits-fuel_use_stationary,Solvents: mineral turpentine or white spirits,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_straw-fuel_use_heating,Straw (biomass heating),Fuel,Energy,CAEP,Weight
fuel-type_straw_bio_100-fuel_use_na,Straw,Fuel,Energy,CAEP,Weight
fuel-type_straw_bio_100-fuel_use_stationary,Straw,Fuel,Energy,"EPA,GHG Protocol","Energy,Energy"
fuel-type_straw_biogas-fuel_use_na,Straw biogas,Fuel,Energy,CAEP,Weight
fuel-type_straw_biogas_bio_100-fuel_use_na,Straw biogas,Fuel,Energy,CAEP,Weight
fuel-type_sub_bituminous_coal-fuel_use_na,Sub-bituminous coal,Fuel,Energy,SEFR,Weight
fuel-type_sulphite_lyes_bio_100-fuel_use_na,Sulphite lyes,Fuel,Energy,"DISER,DISER","Energy,Weight"
fuel-type_sulphite_lyes_bio_100-fuel_use_na,Sulphite lyes - black liquor,Fuel,Energy,"CBAM,SEFR","Weight,Weight"
fuel-type_sulphite_lyes_bio_100_net-fuel_use_na,Sulphite lyes - black liquor (net CV),Fuel,Energy,CBAM,Energy
fuel-type_sweet_sorghum_fuel_ethanol-fuel_use_na,Sweet sorghum fuel ethanol,Fuel,Energy,CAEP,Volume
fuel-type_synthetic_crude_oil-fuel_use_na,Synthetic crude oil,Fuel,Energy,OpenIO-Canada,Money
fuel-type_synthetic_natural_gas-fuel_use_na,Synthetic natural gas,Fuel,Energy,CAEP,Weight
fuel-type_tires-fuel_use_na,Passenger car tyres - as fuel,Fuel,Energy,"DISER,DISER","Weight,Energy"
fuel-type_tires-fuel_use_stationary,Tires,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Weight,Energy"
fuel-type_town_gas-fuel_use_na,Town gas,Fuel,Energy,"DISER,DISER,SEFR","Energy,Volume,Weight"
fuel-type_truck_tires-fuel_use_na,Truck and off-road tyres - as fuel,Fuel,Energy,"DISER,DISER","Energy,Weight"
fuel-type_unfinished_oils-fuel_use_stationary,Unfinished oils,Fuel,Energy,"EPA,EPA,GHG Protocol","Volume,Energy,Energy"
fuel-type_unprocessed_natural_gas-fuel_use_na,Unprocessed natural gas,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_unrefined_oil_gas-fuel_use_na,Unrefined oil and gas,Fuel,Energy,EPA,Money
fuel-type_used_oil-fuel_use_stationary,Used oil,Fuel,Energy,"EPA,EPA,GHG Protocol","Volume,Energy,Energy"
fuel-type_vegetable_oil_bio_100-fuel_use_stationary,Vegetable oil,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_waste-fuel_use_na,Waste (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_waste_animal_bio_100-fuel_use_na,Animal waste,Fuel,Energy,CAEP,Weight
fuel-type_waste_net-fuel_use_na,Waste (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_waste_oils-fuel_use_na,Waste oils,Fuel,Energy,"BEIS,BEIS,CBAM,CBAM,SEFR","Weight,Volume,Weight,Energy,Weight"
fuel-type_waste_oils-fuel_use_na,Waste oils (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_waste_oils_net-fuel_use_na,Waste oils (net CV),Fuel,Energy,BEIS,Energy
fuel-type_waste_solid_municipal-fuel_use_na,Municipal solid waste,Fuel,Energy,"DISER,DISER","Energy,Weight"
fuel-type_waste_solid_municipal-fuel_use_stationary,Municipal solid waste,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Weight,Energy"
fuel-type_waste_solid_municipal_bio_100-fuel_use_na,Municipal waste - biomass fraction,Fuel,Energy,CBAM,Weight
fuel-type_waste_solid_municipal_bio_100_net-fuel_use_na,Municipal waste - biomass fraction (net CV),Fuel,Energy,CBAM,Energy
fuel-type_waste_tires-fuel_use_na,Waste tyres,Fuel,Energy,CBAM,Energy
fuel-type_water_electrolysis_hydrogen-fuel_use_na,Water electrolysis hydrogen,Fuel,Energy,CAEP,Weight
fuel-type_white_spirit-fuel_use_na,White spirit / SBP,Fuel,Energy,"CBAM,CBAM","Energy,Weight"
fuel-type_white_spirit-fuel_use_na,White spirit / SBP (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_white_spirit_and_special_boiling_point_spirit-fuel_use_na,White spirit and special boiling point spirit,Fuel,Energy,SEFR,Weight
fuel-type_white_spirit_net-fuel_use_na,White spirit / SBP (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_wood_air_20_percent_humidity_bio_100-fuel_use_na,Wood and wood residuals - humidity 20%,Fuel,Energy,ADEME,Weight
